session_id,user_id,session_date,session_duration_sec,pages_viewed
3408,1335,2025-03-21,694,6
3409,407,2025-07-10,326,5
3410,2850,2025-02-15,444,4
3411,1861,2025-05-08,566,9
3412,2063,2025-03-22,321,13
3413,1711,2025-09-13,546,10
3414,259,2025-02-16,582,6
3415,723,2025-12-18,1005,6
3416,1283,2025-11-13,371,1
3417,614,2025-06-23,111,4
3418,1695,2025-11-17,361,5
3419,1979,2025-01-31,94,6
3420,813,2025-01-31,182,7
3421,1787,2025-07-02,73,10
3422,331,2025-11-27,616,7
3423,2213,2025-03-20,409,5
3424,1217,2025-12-26,1083,7
3425,1545,2025-10-02,496,6
3426,1398,2025-02-24,271,7
3427,387,2025-03-06,368,10
3428,1519,2025-09-07,377,9
3429,1818,2025-04-30,210,9
3430,1818,2025-06-12,417,4
3431,1815,2025-10-13,137,9
3432,2376,2025-11-27,632,5
3433,1516,2025-06-27,403,6
3434,1241,2025-08-13,675,10
3435,320,2025-04-09,235,4
3436,399,2025-01-11,120,2
3437,1915,2025-12-19,264,5
3438,105,2025-07-13,361,5
3439,696,2025-07-03,484,6
3440,330,2025-03-10,737,2
3441,660,2025-05-09,429,6
3442,2647,2025-01-21,424,1
3443,821,2025-09-06,485,3
3444,1973,2025-12-28,195,4
3445,2689,2025-08-13,244,5
3446,1794,2025-10-14,394,4
3447,2362,2025-05-31,177,7
3448,462,2025-10-05,583,7
3449,1608,2025-12-23,185,4
3450,2534,2025-09-08,104,4
3451,1676,2025-04-08,832,3
3452,2458,2025-10-18,251,7
3453,2075,2025-04-06,649,4
3454,271,2025-10-06,558,4
3455,2734,2025-06-28,564,5
3456,2549,2025-06-15,632,8
3457,385,2025-08-28,209,4
3458,60,2025-05-21,891,8
3459,1131,2025-11-03,388,5
3460,220,2025-10-11,437,4
3461,1465,2025-03-24,453,8
3462,2819,2025-02-05,222,10
3463,1907,2025-09-29,281,5
3464,2612,2025-03-21,442,7
3465,1596,2025-08-19,793,6
3466,2594,2025-06-01,215,7
3467,96,2025-05-15,345,5
3468,989,2025-10-05,397,7
3469,1113,2025-07-07,437,6
3470,2876,2025-08-21,734,7
3471,1946,2025-01-01,202,4
3472,2279,2025-11-23,434,7
3473,968,2025-09-17,540,6
3474,2323,2025-07-14,653,5
3475,246,2025-04-05,432,8
3476,2159,2025-01-10,296,4
3477,234,2025-11-14,240,7
3478,2465,2025-07-06,379,8
3479,2726,2025-11-14,162,7
3480,1152,2025-05-03,492,7
3481,1261,2025-06-14,574,8
3482,803,2025-02-02,792,2
3483,2667,2025-12-04,330,4
3484,2755,2025-10-03,531,5
3485,2899,2025-07-18,692,10
3486,1418,2025-04-08,473,7
3487,2523,2025-09-26,513,8
3488,655,2025-12-16,513,4
3489,2443,2025-09-12,261,5
3490,111,2025-10-10,505,6
3491,90,2025-03-20,340,5
3492,763,2025-11-10,868,8
3493,1304,2025-05-25,174,5
3494,1357,2025-06-15,778,7
3495,2180,2025-07-29,413,4
3496,1037,2025-11-25,359,2
3497,2505,2025-06-14,523,6
3498,1465,2025-02-26,182,6
3499,98,2025-02-19,282,7
3500,1144,2025-09-25,254,8
3501,293,2025-12-04,313,7
3502,1840,2025-02-04,901,7
3503,1735,2025-01-23,149,4
3504,1025,2025-03-08,659,3
3505,2620,2025-04-02,245,7
3506,2298,2025-01-17,382,5
3507,652,2025-04-14,481,5
3508,2197,2025-02-24,178,6
3509,2092,2025-09-06,232,3
3510,1907,2025-04-09,329,9
3511,1722,2025-02-20,285,7
3512,1068,2025-01-17,616,2
3513,2210,2025-10-20,497,7
3514,1817,2025-11-25,162,2
3515,253,2025-07-18,305,10
3516,132,2025-12-03,380,7
3517,1908,2025-09-08,461,6
3518,1911,2025-09-27,355,6
3519,2522,2025-11-16,504,4
3520,1680,2025-12-26,291,4
3521,1133,2025-10-30,524,6
3522,2754,2025-05-12,683,6
3523,1059,2025-01-26,656,8
3524,1926,2025-07-07,457,5
3525,2323,2025-04-24,396,7
3526,187,2025-11-07,534,3
3527,949,2025-02-06,425,7
3528,2291,2025-01-07,453,5
3529,264,2025-04-17,467,6
3530,1998,2025-12-02,750,7
3531,522,2025-09-09,311,12
3532,1565,2025-02-10,1021,8
3533,783,2025-08-28,337,9
3534,535,2025-11-24,211,4
3535,210,2025-02-01,462,9
3536,2094,2025-07-04,209,7
3537,1564,2025-10-13,554,6
3538,26,2025-08-01,308,5
3539,175,2025-07-08,648,10
3540,1540,2025-12-29,266,3
3541,1335,2025-01-30,342,5
3542,322,2025-11-12,775,9
3543,1603,2025-05-17,707,9
3544,1159,2025-09-28,413,7
3545,55,2025-01-21,344,4
3546,1567,2025-02-06,206,9
3547,1610,2025-06-05,142,9
3548,1873,2025-02-09,218,7
3549,2716,2025-04-21,758,8
3550,2195,2025-09-23,471,5
3551,1509,2025-02-19,235,6
3552,2647,2025-02-21,545,7
3553,2068,2025-04-29,234,7
3554,333,2025-09-30,632,4
3555,1579,2025-07-17,317,3
3556,907,2025-04-08,595,10
3557,2992,2025-04-09,139,11
3558,911,2025-09-27,190,5
3559,401,2025-12-03,592,10
3560,950,2025-05-08,613,9
3561,1330,2025-10-19,791,5
3562,2076,2025-11-17,479,7
3563,2515,2025-04-02,313,5
3564,1911,2025-10-13,347,3
3565,101,2025-10-13,473,5
3566,551,2025-08-01,160,9
3567,2850,2025-02-24,129,6
3568,2401,2025-11-23,625,3
3569,1706,2025-10-23,731,5
3570,2344,2025-07-03,457,5
3571,353,2025-12-12,305,4
3572,2956,2025-08-23,289,10
3573,1019,2025-12-26,374,5
3574,1180,2025-12-07,370,8
3575,1098,2025-08-07,366,5
3576,2503,2025-02-23,472,8
3577,2760,2025-03-27,242,9
3578,980,2025-04-03,472,6
3579,1356,2025-10-09,216,7
3580,739,2025-07-25,455,3
3581,977,2025-09-16,138,3
3582,1372,2025-06-22,236,6
3583,2281,2025-12-03,675,9
3584,1802,2025-03-22,522,6
3585,2150,2025-10-01,551,6
3586,953,2025-11-04,980,6
3587,481,2025-08-15,375,5
3588,1238,2025-06-30,507,10
3589,108,2025-06-11,313,8
3590,973,2025-10-09,394,6
3591,1627,2025-06-16,461,6
3592,704,2025-07-10,174,10
3593,2383,2025-07-31,93,5
3594,2134,2025-11-21,632,6
3595,2782,2025-08-09,431,5
3596,875,2025-06-15,299,3
3597,1448,2025-11-08,188,9
3598,2412,2025-05-04,545,6
3599,2108,2025-10-16,389,6
3600,1274,2025-10-07,426,9
3601,560,2025-04-20,243,7
3602,117,2025-07-12,401,6
3603,874,2025-10-09,535,9
3604,2963,2025-05-11,237,7
3605,968,2025-07-04,205,9
3606,1569,2025-08-20,893,3
3607,44,2025-08-18,233,8
3608,509,2025-07-23,391,6
3609,2012,2025-01-01,364,3
3610,1189,2025-01-18,178,8
3611,1316,2025-05-26,568,2
3612,849,2025-11-02,582,2
3613,1880,2025-01-09,548,4
3614,917,2025-09-23,353,8
3615,2946,2025-03-11,449,10
3616,799,2025-06-04,264,2
3617,876,2025-01-04,426,3
3618,1761,2025-06-03,557,4
3619,2334,2025-04-24,600,10
3620,2732,2025-04-20,464,3
3621,819,2025-06-11,550,6
3622,2169,2025-01-12,482,6
3623,945,2025-12-20,595,3
3624,907,2025-05-22,362,3
3625,13,2025-10-11,225,6
3626,603,2025-09-19,256,4
3627,200,2025-10-12,277,7
3628,2634,2025-10-20,896,2
3629,1792,2025-10-20,496,10
3630,448,2025-03-21,525,5
3631,1812,2025-02-18,667,7
3632,841,2025-01-20,180,5
3633,590,2025-08-24,451,4
3634,1154,2025-07-02,352,4
3635,2937,2025-03-21,688,2
3636,2091,2025-03-12,578,8
3637,520,2025-05-16,473,7
3638,1037,2025-07-07,282,9
3639,725,2025-10-26,502,7
3640,2671,2025-05-08,467,7
3641,988,2025-04-30,423,4
3642,803,2025-05-12,501,4
3643,2583,2025-06-03,890,4
3644,2350,2025-02-17,542,11
3645,527,2025-10-20,335,12
3646,1666,2025-07-24,268,7
3647,1139,2025-10-19,35,6
3648,460,2025-04-22,251,8
3649,2880,2025-02-09,507,5
3650,2553,2025-06-16,256,7
3651,932,2025-09-05,511,10
3652,1987,2025-03-30,243,9
3653,325,2025-09-07,244,2
3654,579,2025-12-20,488,8
3655,2809,2025-12-26,288,8
3656,2899,2025-10-23,349,5
3657,1538,2025-02-18,783,7
3658,2550,2025-11-01,239,7
3659,2001,2025-11-25,500,3
3660,2382,2025-06-03,197,6
3661,2332,2025-01-20,405,6
3662,475,2025-10-23,382,7
3663,1078,2025-07-15,385,9
3664,1482,2025-02-10,466,4
3665,1603,2025-01-29,1116,5
3666,1444,2025-06-21,383,6
3667,632,2025-06-28,543,7
3668,703,2025-08-11,341,6
3669,2457,2025-08-02,252,6
3670,982,2025-03-03,238,7
3671,1328,2025-04-27,908,10
3672,1959,2025-12-01,596,7
3673,559,2025-11-05,289,8
3674,222,2025-01-06,158,7
3675,1557,2025-11-21,695,7
3676,2206,2025-11-20,391,8
3677,348,2025-07-15,541,3
3678,1183,2025-01-28,289,9
3679,889,2025-06-06,353,4
3680,922,2025-09-26,286,4
3681,1259,2025-01-22,435,5
3682,2710,2025-06-13,606,9
3683,405,2025-10-04,516,6
3684,1281,2025-10-17,564,6
3685,677,2025-03-18,936,10
3686,589,2025-06-17,537,4
3687,1621,2025-09-15,293,7
3688,2606,2025-12-24,283,9
3689,2953,2025-04-24,603,12
3690,2527,2025-03-20,560,5
3691,2535,2025-01-26,855,7
3692,1595,2025-12-11,284,5
3693,566,2025-07-21,481,5
3694,2572,2025-08-17,363,8
3695,704,2025-11-01,169,9
3696,2869,2025-10-22,252,4
3697,858,2025-09-16,351,6
3698,1285,2025-02-16,210,5
3699,585,2025-04-24,295,3
3700,2734,2025-08-10,764,9
3701,232,2025-05-29,675,3
3702,2318,2025-07-21,334,6
3703,2988,2025-03-17,290,1
3704,2922,2025-03-09,56,4
3705,1246,2025-06-22,170,12
3706,52,2025-02-12,395,5
3707,2164,2025-09-01,417,7
3708,538,2025-10-20,108,6
3709,541,2025-01-26,386,7
3710,1043,2025-10-08,612,9
3711,815,2025-07-24,457,7
3712,1416,2025-05-15,463,6
3713,2839,2025-02-13,391,10
3714,1653,2025-07-24,468,4
3715,2666,2025-09-14,717,5
3716,419,2025-08-11,501,7
3717,2357,2025-12-24,242,8
3718,864,2025-03-08,593,6
3719,186,2025-03-11,347,4
3720,261,2025-09-04,276,5
3721,1552,2025-10-14,1140,4
3722,1297,2025-04-12,388,4
3723,2208,2025-09-07,253,3
3724,2918,2025-07-22,323,5
3725,762,2025-11-30,348,3
3726,224,2025-10-20,536,4
3727,1280,2025-04-11,485,4
3728,180,2025-10-15,566,9
3729,2068,2025-11-12,686,5
3730,1648,2025-09-26,773,7
3731,632,2025-05-07,741,7
3732,1537,2025-05-05,134,7
3733,2106,2025-02-06,912,2
3734,2771,2025-05-17,283,4
3735,1964,2025-08-09,521,5
3736,615,2025-06-15,531,4
3737,562,2025-12-17,374,6
3738,2422,2025-10-22,285,10
3739,622,2025-02-15,184,7
3740,2136,2025-02-27,415,5
3741,1014,2025-12-10,382,8
3742,2062,2025-07-31,217,5
3743,2181,2025-08-05,397,8
3744,1961,2025-07-07,507,5
3745,1058,2025-06-28,1005,3
3746,2940,2025-04-08,302,9
3747,592,2025-06-14,311,4
3748,583,2025-06-26,685,5
3749,1614,2025-11-01,425,11
3750,1102,2025-12-02,163,7
3751,289,2025-01-13,289,4
3752,1569,2025-06-06,308,3
3753,2927,2025-03-28,458,3
3754,1444,2025-06-29,212,4
3755,7,2025-11-12,184,7
3756,1184,2025-08-15,315,8
3757,240,2025-11-16,324,4
3758,1987,2025-03-16,234,6
3759,1447,2025-08-14,212,6
3760,2584,2025-01-23,620,7
3761,1750,2025-04-30,339,6
3762,2118,2025-04-13,607,7
3763,1904,2025-12-17,533,7
3764,2264,2025-07-11,283,8
3765,1078,2025-03-21,255,3
3766,2854,2025-02-13,713,9
3767,2378,2025-02-27,537,5
3768,848,2025-01-28,389,5
3769,1312,2025-05-05,636,7
3770,2093,2025-11-14,207,5
3771,2877,2025-03-17,869,6
3772,2246,2025-05-28,300,9
3773,1240,2025-01-08,193,7
3774,1505,2025-06-25,345,6
3775,1333,2025-12-22,221,5
3776,2944,2025-02-26,440,6
3777,2380,2025-06-06,341,7
3778,696,2025-08-19,338,2
3779,27,2025-08-30,942,6
3780,2366,2025-01-12,504,3
3781,2413,2025-06-19,274,11
3782,960,2025-04-18,406,4
3783,1527,2025-10-03,716,8
3784,1869,2025-04-19,331,11
3785,373,2025-04-15,416,5
3786,1950,2025-10-07,298,7
3787,245,2025-09-25,630,7
3788,1841,2025-05-13,408,8
3789,1677,2025-10-08,755,7
3790,2526,2025-09-05,451,8
3791,125,2025-11-15,350,8
3792,537,2025-03-14,369,7
3793,2754,2025-12-22,882,9
3794,1920,2025-12-24,425,3
3795,1636,2025-12-09,270,4
3796,1426,2025-01-10,339,10
3797,1541,2025-07-12,857,12
3798,531,2025-10-26,206,7
3799,2834,2025-12-06,290,4
3800,254,2025-09-27,681,7
3801,2169,2025-01-23,554,7
3802,661,2025-05-11,255,7
3803,1802,2025-03-29,352,5
3804,1061,2025-01-31,296,6
3805,1366,2025-05-26,855,9
3806,1037,2025-04-13,476,6
3807,1207,2025-12-23,356,8
3808,2136,2025-11-13,367,9
3809,2094,2025-05-19,299,4
3810,1143,2025-01-28,674,10
3811,2981,2025-08-27,547,6
3812,1555,2025-12-02,669,8
3813,1756,2025-01-05,367,9
3814,1966,2025-02-04,312,5
3815,745,2025-07-18,510,5
3816,1630,2025-12-05,436,3
3817,967,2025-05-19,1009,6
3818,763,2025-12-06,358,4
3819,2810,2025-12-04,314,5
3820,794,2025-07-04,426,4
3821,744,2025-02-25,262,8
3822,1070,2025-01-10,512,6
3823,1532,2025-05-30,236,8
3824,558,2025-11-29,481,8
3825,1995,2025-07-17,432,3
3826,526,2025-04-29,891,4
3827,2645,2025-07-14,466,3
3828,840,2025-09-18,270,8
3829,3,2025-12-30,550,7
3830,1052,2025-02-20,277,6
3831,1405,2025-06-11,522,7
3832,157,2025-09-06,356,12
3833,2903,2025-11-02,246,8
3834,1938,2025-09-30,214,6
3835,1955,2025-02-15,805,2
3836,511,2025-04-06,198,6
3837,687,2025-04-12,447,3
3838,1138,2025-09-14,690,10
3839,1413,2025-08-23,272,7
3840,1511,2025-10-15,359,8
3841,571,2025-12-31,819,3
3842,715,2025-01-12,339,4
3843,1339,2025-01-21,310,7
3844,2287,2025-05-07,298,7
3845,2351,2025-09-29,622,3
3846,2655,2025-06-06,462,4
3847,991,2025-06-20,375,5
3848,334,2025-09-08,611,4
3849,2161,2025-07-21,682,5
3850,1645,2025-03-22,288,2
3851,362,2025-01-10,235,6
3852,1881,2025-06-27,407,5
3853,2849,2025-12-17,716,9
3854,2145,2025-06-30,377,6
3855,1982,2025-07-01,530,7
3856,2064,2025-11-17,227,4
3857,2604,2025-06-04,406,9
3858,1978,2025-05-01,636,5
3859,376,2025-09-14,742,6
3860,742,2025-05-22,502,3
3861,390,2025-02-01,422,5
3862,2668,2025-11-17,447,10
3863,1241,2025-05-12,593,7
3864,824,2025-07-18,499,1
3865,2368,2025-01-16,244,5
3866,2244,2025-10-12,209,4
3867,418,2025-05-24,271,5
3868,607,2025-04-26,321,6
3869,568,2025-03-19,867,5
3870,544,2025-06-24,728,6
3871,2279,2025-07-21,389,7
3872,884,2025-12-03,455,5
3873,2569,2025-03-12,344,5
3874,703,2025-02-14,290,8
3875,1224,2025-07-15,631,8
3876,2894,2025-09-24,198,1
3877,2721,2025-12-14,609,9
3878,1623,2025-11-10,372,8
3879,2069,2025-11-17,280,3
3880,2636,2025-12-18,180,13
3881,2946,2025-04-27,336,9
3882,1787,2025-08-02,331,6
3883,1620,2025-05-04,507,7
3884,1458,2025-10-21,509,10
3885,2419,2025-03-20,238,9
3886,1584,2025-08-07,392,6
3887,1915,2025-06-09,784,6
3888,78,2025-11-06,342,4
3889,1309,2025-06-18,215,12
3890,648,2025-08-18,1115,4
3891,2188,2025-10-05,230,5
3892,553,2025-03-09,669,6
3893,998,2025-04-16,525,7
3894,282,2025-12-01,345,5
3895,1282,2025-03-12,217,5
3896,1847,2025-10-25,480,3
3897,1384,2025-10-05,487,5
3898,2488,2025-12-17,551,3
3899,2318,2025-04-14,345,3
3900,1158,2025-03-12,223,6
3901,2794,2025-06-08,634,4
3902,104,2025-12-19,289,4
3903,766,2025-12-28,269,6
3904,2143,2025-09-26,565,6
3905,2777,2025-03-11,353,10
3906,1597,2025-08-09,462,7
3907,480,2025-03-16,512,12
3908,2828,2025-12-02,763,11
3909,2061,2025-10-17,409,5
3910,1964,2025-03-22,626,5
3911,2649,2025-06-12,356,7
3912,2143,2025-02-04,736,4
3913,2341,2025-10-13,888,9
3914,2073,2025-09-30,1254,9
3915,1296,2025-03-02,416,9
3916,1529,2025-04-05,637,5
3917,1190,2025-06-12,499,6
3918,939,2025-03-16,397,4
3919,762,2025-01-16,280,3
3920,654,2025-06-13,302,9
3921,1670,2025-07-31,367,2
3922,2686,2025-07-30,668,7
3923,2539,2025-06-05,242,10
3924,1932,2025-08-15,393,8
3925,1127,2025-11-23,389,3
3926,1926,2025-05-21,321,4
3927,575,2025-03-19,244,2
3928,2342,2025-04-07,394,4
3929,2944,2025-02-24,76,8
3930,1330,2025-03-09,796,7
3931,1278,2025-04-05,135,5
3932,1204,2025-01-14,198,4
3933,40,2025-11-10,630,3
3934,2824,2025-11-12,316,5
3935,520,2025-05-17,459,3
3936,1640,2025-11-07,681,6
3937,2594,2025-10-18,213,5
3938,2284,2025-11-10,193,9
3939,463,2025-04-29,392,8
3940,1252,2025-11-02,325,3
3941,1849,2025-04-29,226,3
3942,483,2025-04-29,282,4
3943,2478,2025-12-18,123,9
3944,343,2025-01-14,608,6
3945,1197,2025-07-03,608,8
3946,1463,2025-02-10,309,10
3947,1203,2025-12-19,405,11
3948,1622,2025-09-02,474,6
3949,2181,2025-03-10,445,8
3950,2399,2025-09-15,551,8
3951,2554,2025-11-06,297,8
3952,2132,2025-08-29,656,7
3953,993,2025-12-31,629,4
3954,2878,2025-11-29,345,8
3955,2909,2025-07-11,419,5
3956,2391,2025-04-05,714,8
3957,2914,2025-07-18,435,4
3958,1190,2025-09-09,421,4
3959,2341,2025-08-31,329,6
3960,1604,2025-03-12,511,5
3961,1194,2025-03-25,294,4
3962,598,2025-04-09,666,9
3963,645,2025-04-26,190,4
3964,448,2025-01-17,475,6
3965,2738,2025-07-29,313,5
3966,2903,2025-01-08,269,5
3967,2550,2025-05-19,775,1
3968,764,2025-07-31,635,7
3969,735,2025-04-24,244,9
3970,1643,2025-12-10,498,5
3971,2298,2025-04-14,532,4
3972,601,2025-04-15,157,2
3973,2173,2025-02-03,475,5
3974,2161,2025-04-01,614,5
3975,981,2025-08-13,503,8
3976,1783,2025-11-12,263,3
3977,2198,2025-09-08,616,10
3978,2923,2025-12-19,370,7
3979,2391,2025-06-16,303,3
3980,580,2025-08-23,318,5
3981,783,2025-05-07,330,5
3982,2369,2025-08-07,336,7
3983,2870,2025-07-27,827,4
3984,532,2025-01-22,711,5
3985,1513,2025-11-08,465,2
3986,2540,2025-07-14,253,5
3987,612,2025-06-10,599,8
3988,2300,2025-07-21,236,9
3989,2006,2025-11-10,1023,9
3990,1101,2025-10-20,721,7
3991,1671,2025-11-01,549,4
3992,1416,2025-10-02,430,5
3993,1436,2025-09-26,452,4
3994,2221,2025-11-25,381,9
3995,875,2025-12-27,612,7
3996,2249,2025-01-20,430,6
3997,217,2025-09-24,521,7
3998,376,2025-02-25,826,13
3999,1610,2025-08-20,431,8
4000,11,2025-08-22,820,11
4001,2940,2025-01-22,539,8
4002,1614,2025-05-06,539,11
4003,2483,2025-09-23,243,2
4004,818,2025-10-03,684,6
4005,1297,2025-07-22,288,8
4006,2979,2025-01-21,365,8
4007,691,2025-10-13,730,3
4008,1600,2025-07-18,330,8
4009,1533,2025-09-22,481,5
4010,1156,2025-11-19,372,6
4011,2903,2025-01-26,222,8
4012,1948,2025-04-08,292,5
4013,784,2025-05-30,317,5
4014,2367,2025-08-14,423,4
4015,2892,2025-07-23,244,6
4016,1973,2025-06-05,288,8
4017,1877,2025-05-27,262,7
4018,2669,2025-08-25,462,7
4019,785,2025-03-27,358,9
4020,397,2025-08-05,194,4
4021,1082,2025-05-31,296,8
4022,1504,2025-11-10,626,9
4023,2034,2025-01-28,440,7
4024,1615,2025-12-20,202,3
4025,460,2025-09-22,349,6
4026,2109,2025-03-14,39,6
4027,2417,2025-08-26,479,8
4028,2767,2025-11-27,96,5
4029,546,2025-08-20,276,6
4030,2544,2025-02-16,114,8
4031,497,2025-09-14,447,3
4032,505,2025-02-27,719,3
4033,1093,2025-04-03,197,6
4034,2209,2025-10-27,593,4
4035,1638,2025-12-23,267,6
4036,718,2025-10-07,482,8
4037,1593,2025-03-11,820,7
4038,1409,2025-07-21,633,2
4039,269,2025-07-31,238,7
4040,1947,2025-06-15,749,5
4041,1478,2025-08-19,500,8
4042,2747,2025-01-13,304,7
4043,1542,2025-04-02,412,4
4044,865,2025-08-21,238,3
4045,2398,2025-10-30,671,5
4046,110,2025-12-31,97,4
4047,2455,2025-04-14,699,5
4048,650,2025-08-21,115,5
4049,2099,2025-02-16,379,2
4050,1500,2025-05-09,722,9
4051,1111,2025-06-15,715,7
4052,596,2025-12-21,350,7
4053,979,2025-11-29,575,6
4054,731,2025-12-31,297,4
4055,57,2025-03-25,269,6
4056,2786,2025-03-05,278,4
4057,2244,2025-02-16,375,7
4058,1784,2025-02-28,132,7
4059,1702,2025-12-28,718,8
4060,1287,2025-08-19,562,2
4061,112,2025-11-21,529,5
4062,2813,2025-07-05,396,6
4063,711,2025-02-13,812,8
4064,1202,2025-09-26,294,4
4065,948,2025-12-29,573,5
4066,26,2025-07-16,515,5
4067,2458,2025-09-19,272,6
4068,758,2025-11-10,236,5
4069,2579,2025-03-23,437,3
4070,1801,2025-07-13,548,4
4071,1556,2025-10-09,343,7
4072,2797,2025-07-14,183,3
4073,1842,2025-01-23,474,4
4074,2294,2025-03-29,460,9
4075,1105,2025-06-21,343,9
4076,662,2025-10-17,76,6
4077,909,2025-12-04,509,9
4078,2444,2025-03-18,454,5
4079,522,2025-03-25,482,5
4080,1857,2025-03-16,599,4
4081,1760,2025-04-02,405,4
4082,2974,2025-12-31,225,6
4083,2312,2025-01-27,501,6
4084,790,2025-08-03,481,5
4085,1298,2025-06-07,190,7
4086,1730,2025-06-08,414,9
4087,172,2025-08-17,210,10
4088,265,2025-05-28,628,5
4089,1987,2025-11-17,324,9
4090,1050,2025-04-03,217,5
4091,1493,2025-03-02,268,7
4092,1886,2025-03-09,363,5
4093,476,2025-04-14,576,7
4094,2404,2025-01-02,454,5
4095,1050,2025-11-15,287,10
4096,34,2025-05-10,476,8
4097,2312,2025-01-07,364,6
4098,1162,2025-08-23,444,6
4099,816,2025-09-12,130,4
4100,2923,2025-09-13,301,5
4101,754,2025-10-06,164,5
4102,566,2025-01-03,247,8
4103,462,2025-11-08,394,6
4104,1655,2025-09-10,541,4
4105,2703,2025-05-02,637,5
4106,81,2025-04-22,646,5
4107,2805,2025-10-29,497,5
4108,1938,2025-12-04,385,8
4109,870,2025-09-01,415,4
4110,1431,2025-08-21,323,7
4111,1070,2025-07-29,593,6
4112,599,2025-08-15,790,12
4113,1635,2025-02-10,745,6
4114,807,2025-11-04,437,7
4115,1935,2025-11-04,283,3
4116,1077,2025-01-04,520,7
4117,704,2025-05-06,269,6
4118,2524,2025-10-08,404,5
4119,2640,2025-05-23,334,4
4120,2064,2025-11-14,502,2
4121,487,2025-11-18,437,5
4122,706,2025-10-13,324,6
4123,1526,2025-04-17,1053,5
4124,1165,2025-01-26,193,2
4125,620,2025-04-05,286,9
4126,777,2025-03-17,484,4
4127,447,2025-01-29,689,9
4128,2338,2025-12-01,634,3
4129,209,2025-06-28,221,6
4130,1499,2025-01-19,852,5
4131,2461,2025-03-16,509,4
4132,2725,2025-01-17,418,7
4133,1451,2025-12-08,449,5
4134,1878,2025-10-23,1044,4
4135,2712,2025-11-05,778,4
4136,2338,2025-06-02,235,4
4137,1292,2025-06-19,397,4
4138,2199,2025-02-14,622,4
4139,1743,2025-01-26,877,11
4140,1279,2025-02-25,311,11
4141,1401,2025-08-02,399,7
4142,1677,2025-04-02,457,6
4143,855,2025-03-24,935,4
4144,1382,2025-12-11,461,7
4145,2656,2025-05-26,385,5
4146,2418,2025-11-09,427,7
4147,705,2025-12-05,670,6
4148,826,2025-12-21,195,1
4149,1005,2025-12-25,780,9
4150,377,2025-11-01,310,7
4151,973,2025-10-21,413,4
4152,118,2025-10-15,282,8
4153,444,2025-04-01,300,6
4154,755,2025-08-22,712,5
4155,640,2025-10-24,336,3
4156,2172,2025-07-04,613,7
4157,2706,2025-01-19,611,5
4158,1301,2025-02-17,525,7
4159,2870,2025-06-03,642,4
4160,2712,2025-06-15,267,8
4161,2408,2025-07-08,87,4
4162,623,2025-07-14,368,6
4163,1493,2025-02-04,598,5
4164,2009,2025-08-07,1172,6
4165,1652,2025-10-09,531,3
4166,1724,2025-02-03,563,7
4167,1920,2025-05-30,420,4
4168,919,2025-08-30,575,4
4169,1174,2025-03-10,400,4
4170,2500,2025-03-04,228,6
4171,1186,2025-12-22,704,8
4172,120,2025-05-21,636,5
4173,582,2025-06-18,514,7
4174,1948,2025-09-27,304,5
4175,2147,2025-07-31,448,9
4176,1191,2025-09-26,266,11
4177,1687,2025-04-18,326,5
4178,2000,2025-12-23,510,8
4179,2562,2025-04-18,434,6
4180,2712,2025-11-10,218,10
4181,401,2025-01-30,618,5
4182,2413,2025-02-25,953,11
4183,1350,2025-10-20,322,4
4184,2629,2025-11-19,641,5
4185,1657,2025-09-28,386,4
4186,621,2025-02-14,782,5
4187,2876,2025-09-05,545,9
4188,247,2025-12-19,307,6
4189,2482,2025-11-06,943,3
4190,1117,2025-12-28,584,10
4191,2663,2025-05-28,525,2
4192,2991,2025-08-07,231,7
4193,624,2025-11-08,336,3
4194,2369,2025-06-12,831,8
4195,1840,2025-05-13,496,7
4196,2904,2025-09-27,549,6
4197,2110,2025-10-22,563,6
4198,300,2025-11-16,419,5
4199,403,2025-07-01,280,4
4200,1672,2025-03-08,310,7
4201,253,2025-11-11,930,4
4202,1758,2025-10-16,193,5
4203,2526,2025-09-12,197,7
4204,1393,2025-09-24,308,9
4205,1965,2025-11-20,382,9
4206,160,2025-09-12,263,6
4207,205,2025-09-10,571,6
4208,1162,2025-04-03,427,4
4209,1392,2025-11-09,525,6
4210,858,2025-04-30,342,9
4211,760,2025-12-29,640,6
4212,1591,2025-05-29,284,4
4213,2769,2025-04-10,560,4
4214,2116,2025-01-01,439,6
4215,133,2025-03-02,1032,6
4216,1724,2025-01-13,785,5
4217,2967,2025-08-27,603,4
4218,430,2025-11-17,300,5
4219,2356,2025-03-02,876,9
4220,2698,2025-04-17,429,7
4221,1198,2025-11-12,330,6
4222,2460,2025-08-01,459,4
4223,97,2025-07-31,980,10
4224,1707,2025-01-24,196,6
4225,1178,2025-06-20,296,9
4226,1719,2025-06-29,232,4
4227,1266,2025-10-14,263,4
4228,1328,2025-11-23,163,6
4229,1309,2025-04-19,104,4
4230,1051,2025-01-06,552,8
4231,1384,2025-11-24,332,6
4232,2250,2025-04-14,123,2
4233,2810,2025-12-20,613,8
4234,2922,2025-05-25,421,6
4235,581,2025-05-11,428,5
4236,2418,2025-02-04,217,8
4237,533,2025-06-07,317,5
4238,1176,2025-06-03,452,6
4239,1126,2025-09-17,274,7
4240,899,2025-10-09,251,8
4241,2655,2025-06-15,849,3
4242,1470,2025-01-04,165,8
4243,2921,2025-02-28,751,8
4244,1253,2025-12-18,395,2
